Sample,Sample ID,Flag,Device,Latitude,Longitude,Water depth,Ocean,Sample depth top,Sample depth bottom,Sample depth average,Author,Journal,Year,Publication doi,Resource doi,Comment,Database,Type,Count min,Count,D. anfracta,G. cavernula,G. crassaformis,G. hirsuta,G. cultrata,G. scitula,G. truncatulinoides,G. tumida,G. ungulata,G. eastropacia,G. inflata,N. dutertrei,N. incompta,N. pachyderma,P. obliquiloculata,G. conglomerata,G. hexagonus,B. pumilio,G. bulloides,G. falconensis,G. conglobatus,G. ruber ruber,G. ruber albus,T. sacculifer,G. tenellus,O. universa,B. digitata,G. siphonifera,G. calida,G. adamsi,T. quinqueloba,T. humilis,G. rubescens,S. dehiscens,C. nitida,G. glutinata,G. uvula,G. minuta,T. iota,H. pelagica,H. digitata
VA2-RKL-551,MUNZ_102,1,Piston,-15,41.42,2803,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,406,0,0,0,0,14,6,0,1,0,0,0,45,0,0,5,4,0,0,10,7,0,0,118,86,1,15,6,42,6,0,0,0,7,0,0,33,0,0,0,0,0
VA2-RKL-552,MUNZ_103,1,Piston,-15.02,41.17,2700,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,555,0,0,1,0,9,3,0,1,0,0,0,38,4,0,14,7,6,0,32,20,0,0,194,67,10,7,0,60,6,0,0,0,15,1,0,58,0,0,0,2,0
VA2-GR-554,MUNZ_104,1,Grab,-15.12,40.65,516,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,313,0,0,0,0,3,0,0,0,0,0,0,13,2,0,3,2,0,0,46,25,0,0,104,36,14,1,0,6,1,0,8,0,30,0,0,20,0,0,0,0,0
VA2-FGR-555,MUNZ_105,1,Grab,-15.15,40.7,755,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,326,0,0,0,0,0,3,0,0,0,0,1,23,0,0,4,0,0,0,34,18,0,0,114,19,12,1,0,13,4,0,4,1,18,0,0,53,0,0,0,1,0
VA2-GR-556,MUNZ_106,1,Grab,-15.12,40.76,207,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,495,0,0,3,0,1,3,0,0,0,0,0,33,7,3,8,2,0,0,45,9,0,0,192,76,13,1,3,24,1,0,0,0,27,0,0,42,0,0,0,3,0
VA2-RKL-559,MUNZ_107,1,Piston,-15.18,41.35,2690,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,529,0,0,0,0,14,7,0,1,0,0,0,40,0,0,20,8,1,0,14,11,0,0,180,80,17,14,2,51,9,0,0,0,4,1,0,55,0,0,0,0,0
VA2-RKL-560,MUNZ_108,1,Piston,-15.3,41.45,2758,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,409,0,0,0,2,10,6,0,1,0,0,0,45,3,0,9,4,3,0,10,13,0,0,140,54,10,14,2,45,5,0,2,0,5,2,0,26,0,0,0,1,0
VA2-RKL-561,MUNZ_109,1,Piston,-16,41.31,2560,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,587,0,0,1,0,8,13,0,3,0,0,0,63,3,0,5,2,1,0,33,11,0,0,228,74,16,8,5,39,6,0,0,0,15,0,1,47,0,0,0,6,0
VA2-RKL-562,MUNZ_110,1,Piston,-15.91,41.29,2570,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,544,0,0,0,0,7,6,0,0,0,0,0,43,1,0,10,5,5,0,22,13,0,0,216,58,12,13,5,49,14,0,0,0,9,0,0,45,0,0,0,9,0
VA2-KL-564,MUNZ_111,1,Piston,-16.44,40.861666,720,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,242,0,0,0,0,5,1,0,1,0,0,1,29,0,1,3,1,0,0,28,6,0,0,86,30,3,1,0,16,4,0,0,0,7,0,0,18,0,0,0,0,0
VA2-GR-567,MUNZ_112,1,Grab,-16.25,40.19,264,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,450,0,0,0,0,2,2,0,0,0,0,0,58,2,0,2,5,0,0,28,16,0,0,204,55,19,3,0,22,6,0,0,0,4,0,0,22,0,0,0,0,0
SO28-11,MUNZ_113,1,Piston,5.39,60.25,3859,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,328,0,0,3,0,55,0,0,38,0,0,0,34,5,0,31,8,7,0,12,1,9,0,50,29,0,0,0,13,7,0,0,0,1,4,0,21,0,0,0,0,0
SO42-15,MUNZ_114,1,Piston,14.88,64.75,3920,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,248,0,0,0,0,96,0,0,19,0,0,0,69,0,0,7,1,1,0,3,0,0,0,10,7,0,0,0,9,0,0,0,0,0,1,0,25,0,0,0,0,0
SO28-18,MUNZ_115,1,Piston,1.9,67.34,3035,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,527,0,0,1,1,31,3,0,5,0,0,0,56,0,0,11,13,24,0,2,6,13,0,164,82,9,4,0,23,20,0,0,0,2,2,2,55,0,0,0,0,0
SO42-26,MUNZ_116,1,Piston,15.52,68.76,3776,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,409,0,0,0,0,99,0,0,7,0,0,0,21,0,0,18,2,4,0,23,16,2,0,42,37,3,3,2,26,9,0,0,0,1,4,1,90,0,0,0,0,0
SO42-36,MUNZ_117,1,Piston,17.08,69.05,2055,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,645,0,0,0,0,18,1,0,1,0,0,0,29,2,0,11,3,4,0,48,31,3,0,143,81,31,4,0,21,23,0,0,0,38,0,0,153,0,0,0,0,0
SO42-57,MUNZ_118,1,Piston,20.91,63.12,3422,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,418,0,0,0,4,19,0,0,3,0,0,0,19,0,0,2,0,1,0,117,46,0,0,50,8,4,1,0,2,27,0,0,0,0,0,0,114,0,0,0,0,0
SO42-74,MUNZ_119,1,Piston,14.32,57.35,3212,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,385,0,0,0,1,37,1,0,5,0,0,0,31,2,0,7,0,5,0,84,12,3,0,48,18,5,2,0,2,18,0,0,0,10,0,0,92,0,0,0,2,0
SO119-2-2MC,MUNZ_120,1,Multi,23.52,65.31,1000,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,772,0,0,0,0,7,0,0,0,0,0,0,17,0,0,8,2,0,0,124,88,0,0,162,8,74,2,1,8,3,0,2,0,9,0,0,257,0,0,0,0,0
SO119-3-3MC,MUNZ_121,1,Multi,19.62,65.83,3148,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,404,0,0,0,0,96,0,0,1,0,0,0,53,0,0,25,6,0,0,27,10,0,0,17,11,0,0,5,14,0,0,0,0,5,1,0,131,0,0,0,0,0
SO119-4-11MC,MUNZ_122,1,Multi,15.56,68.57,3837,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,512,0,0,0,0,290,0,0,0,0,0,0,59,0,0,40,4,2,0,15,5,0,0,10,27,1,1,4,26,0,0,0,0,1,0,0,27,0,0,0,0,0
SO119-5-11MC,MUNZ_123,1,Multi,14.44,64.56,3951,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,368,0,0,0,0,302,0,0,8,0,0,0,24,0,0,6,0,0,0,1,1,0,0,1,5,1,1,0,2,1,0,0,0,0,6,0,9,0,0,0,0,0
SO119-8-8MC,MUNZ_124,1,Multi,16.17,59.77,1915,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,589,0,0,0,4,46,0,0,0,0,0,0,70,1,0,14,2,6,0,147,13,0,0,55,30,7,1,0,17,5,0,0,0,9,1,0,162,0,0,0,0,0
SO119-14-1MC,MUNZ_125,1,Multi,17.69,57.75,1290,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,1054,0,0,0,7,50,3,0,0,0,0,0,67,3,0,5,0,2,0,418,45,0,0,115,29,30,0,0,26,10,0,3,0,18,0,0,220,0,0,0,0,0
SO119-15-1MC,MUNZ_126,1,Multi,17.83,57.5,756,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,928,0,0,0,3,44,3,0,1,0,0,0,66,4,0,13,0,6,0,379,41,0,0,85,20,18,3,0,19,13,0,0,0,3,0,0,206,0,0,0,0,0
SO119-17-1MC,MUNZ_127,1,Multi,16.175,59.77,607,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,888,0,0,0,2,27,2,0,2,0,0,0,83,6,0,6,2,3,0,355,43,0,0,135,39,18,1,0,26,0,0,0,0,10,0,0,126,0,0,0,0,0
SO119-27-1MC,MUNZ_128,1,Multi,17.73,57.68,1009,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,939,0,0,0,7,34,3,0,1,0,0,0,73,0,0,9,1,3,0,369,59,0,0,130,32,10,0,0,15,12,0,0,0,17,1,0,163,0,0,0,0,0
SO119-34-1MC,MUNZ_129,1,Multi,18.74,58.79,2963,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,402,0,0,0,0,46,0,0,4,0,0,0,27,0,0,16,2,0,0,67,13,0,0,52,23,13,9,0,9,5,0,0,0,5,0,0,111,0,0,0,0,0
SO119-37-6MC,MUNZ_130,1,Multi,20.57,60.05,3377,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,365,0,0,0,0,18,0,0,4,0,0,0,48,0,0,19,1,0,0,52,6,0,0,29,9,6,1,1,7,4,0,0,0,0,0,0,158,0,0,0,0,0
SO119-44-1MC,MUNZ_131,1,Multi,21.61,61.9,557,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,581,0,0,2,0,37,2,0,1,0,0,0,40,0,0,8,3,0,0,156,40,0,0,52,24,29,6,2,8,7,0,0,0,20,1,0,145,0,0,0,0,0
SO119-45-1MC,MUNZ_132,1,Multi,23.4,60.1,3345,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,303,0,0,0,0,5,0,0,0,0,0,0,10,2,0,2,0,2,0,52,11,0,0,30,1,12,0,1,1,1,0,0,0,3,0,0,170,0,0,0,0,0
SO130-203KG,MUNZ_133,1,Box,24.25,63.01,2984,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,252,0,0,0,2,7,0,0,1,0,0,0,20,0,0,5,0,1,0,29,15,0,0,11,2,7,0,2,0,2,0,0,0,5,0,0,145,0,0,0,0,0
SO130-205MC,MUNZ_134,1,Multi,24.3,63.02,2140,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,285,0,0,0,0,5,1,0,0,0,0,0,14,0,0,7,0,0,0,44,28,0,0,39,6,16,0,0,1,1,0,0,0,9,0,0,113,0,0,0,0,0
SO130-238KG,MUNZ_135,1,Box,24.89,63.88,137,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,266,0,0,0,0,6,0,0,0,0,0,0,7,0,0,3,0,0,0,55,41,0,0,51,38,13,2,0,10,2,0,0,0,7,0,0,32,0,0,0,0,0
SO130-262MC,MUNZ_136,1,Multi,24.78,65.82,875,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,495,0,0,0,0,2,0,0,0,0,0,0,14,0,0,4,0,0,0,99,105,0,0,140,6,44,0,0,2,3,0,0,0,19,0,0,58,0,0,0,0,0
SO130-268MC,MUNZ_137,1,Multi,24.86,65.96,607,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,298,0,0,0,0,2,0,0,0,0,0,0,12,0,0,1,0,0,0,57,53,0,0,68,1,12,0,0,5,1,0,1,0,7,0,0,76,0,0,0,0,0
SO130-281MC,MUNZ_138,1,Multi,23.56,65.32,1274,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,385,0,0,0,0,4,0,0,0,0,0,0,12,2,0,5,0,0,0,66,61,0,0,104,9,30,1,0,3,0,0,5,0,8,0,0,75,0,0,0,0,0
SO130-282KG,MUNZ_139,1,Box,23.54,65.32,988,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,418,0,0,0,0,4,0,0,0,0,0,0,7,0,0,4,0,0,0,74,67,0,0,99,3,30,0,0,4,6,0,3,0,15,0,0,100,0,0,0,0,0
SO130-285MC,MUNZ_140,1,Multi,23.1,66.48,778,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,375,0,0,0,0,2,0,0,0,0,0,0,13,0,0,3,2,0,0,45,52,0,0,106,2,17,0,0,2,0,0,6,0,20,0,0,106,0,0,0,0,0
SO130-291MC,MUNZ_141,1,Multi,24.78,65.8,902,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,390,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,1,0,0,57,110,0,0,68,3,32,0,0,2,2,0,5,0,17,0,0,87,0,0,0,0,0
RVG-30-849,MUNZ_142,1,Gravity,10.48,75.36,516,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,476,0,0,0,1,36,1,0,0,0,0,0,36,0,0,8,2,4,0,138,18,3,0,83,43,9,0,0,10,16,0,2,0,28,0,0,39,0,0,0,0,0
RVG-44-9,MUNZ_143,1,Gravity,15.88,70.02,3679,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,486,0,0,0,0,17,0,0,0,0,0,0,15,0,0,8,0,8,0,24,23,0,0,133,32,28,5,3,26,1,0,0,0,9,0,0,152,0,0,0,1,0
RVG-83-1825,MUNZ_144,1,Box,17.31,71.02,1300,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,"G. puncticulata identified, G. ruber pink set to 0",0,0,,792,0,0,0,0,31,0,0,0,0,0,1,39,0,0,13,2,9,0,48,77,2,0,255,48,49,2,3,18,1,0,6,0,34,0,0,154,0,0,0,0,0
RVG-150-10,MUNZ_145,1,Gravity,19.5333,69.5833,340,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,419,0,0,0,0,5,0,0,0,0,0,0,20,0,0,17,0,0,0,32,28,1,0,96,62,13,46,0,31,1,0,0,0,4,0,0,63,0,0,0,0,0
RVG-150-12,MUNZ_146,1,Gravity,19.7833,70,100,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,529,0,0,0,0,6,0,0,0,0,0,0,4,0,0,8,0,0,0,59,90,1,0,113,11,21,6,0,13,1,0,5,0,9,0,0,180,0,0,0,1,0
RVG-150-23,MUNZ_147,1,Gravity,19.44,69.23,812,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,413,0,0,0,0,122,0,0,1,0,0,0,8,0,0,41,0,0,0,66,15,3,0,32,26,5,7,0,12,3,0,0,0,5,0,0,69,0,0,0,0,0
RVG-150-24,MUNZ_148,1,Gravity,19.39,69.18,1300,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,"G. puncticulata identified, G. ruber pink set to 0",0,0,,666,0,0,0,0,14,0,0,0,0,0,1,15,1,0,10,0,0,0,54,89,1,0,130,24,35,2,1,14,4,0,0,0,14,0,0,254,0,0,0,2,0
RVG-163-3801,MUNZ_149,1,Box,10.74,74.24,2212,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,386,0,0,0,0,46,2,0,0,0,0,0,37,0,0,4,0,18,0,78,2,3,0,91,25,2,1,0,9,6,0,0,0,0,0,0,61,0,0,0,0,0
RVG-167-3895,MUNZ_150,1,Box,8.41,75.9,1210,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,414,0,0,0,3,20,0,0,0,0,0,0,40,0,0,5,2,5,0,184,4,1,0,41,28,7,1,0,2,0,0,0,0,3,0,0,69,0,0,0,0,0
RVG-167-3907,MUNZ_151,1,Gravity,7.78,76.04,1500,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,359,0,0,0,0,49,1,0,0,0,0,0,55,0,0,21,0,6,0,74,3,1,0,61,23,6,1,0,11,1,0,0,0,0,2,0,45,0,0,0,0,0
RVG-167-3910,MUNZ_152,1,Box,7.98,76.48,1100,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,522,0,0,0,1,58,0,0,0,0,0,0,37,0,0,8,0,10,0,149,19,1,0,59,14,12,0,0,5,1,0,0,0,21,0,0,124,0,0,0,0,0
RVG-167-3931,MUNZ_153,1,Box,7.5833,78,890,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,408,0,0,0,4,27,0,0,0,0,0,0,33,0,0,4,0,0,0,280,4,0,0,19,5,0,5,0,4,1,0,0,1,2,0,0,19,0,0,0,0,0
RVG-167-3939,MUNZ_154,1,Box,7.0666,76.7666,870,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,577,0,0,0,2,20,2,0,0,0,0,1,104,2,0,36,4,3,0,136,3,3,0,96,35,13,3,0,15,10,0,0,0,8,0,0,82,0,0,0,0,0
RVG-168-3975,MUNZ_155,1,Box,22.75,67.29,100,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,345,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,69,37,0,0,85,8,29,1,0,4,3,0,9,0,6,0,0,81,0,0,0,0,0
RVG-189-1,MUNZ_156,1,Gravity,22.13,66.34,2200,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,493,0,0,0,0,10,0,0,0,0,0,0,14,0,0,10,0,0,0,39,81,0,0,96,17,21,5,0,8,0,0,6,0,22,0,0,165,0,0,0,0,0
RVG-189-4,MUNZ_157,1,Gravity,22.72,67.07,700,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,624,0,0,0,0,15,0,0,0,0,0,0,13,0,0,18,0,0,0,37,60,3,0,147,20,26,2,0,7,5,0,2,0,15,0,0,254,0,0,0,0,0
RVG-207-1,MUNZ_158,1,Gravity,15.5,72.55,1313,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,357,0,0,0,0,9,3,0,0,0,0,0,25,0,0,8,0,4,0,39,8,0,0,85,20,32,0,0,16,0,0,0,0,17,0,0,91,0,0,0,0,0
RVG-207-23,MUNZ_159,1,Gravity,13.84,73.36,217,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,416,0,0,0,0,6,0,0,0,0,0,0,48,0,0,2,0,2,0,60,23,0,0,122,27,30,2,2,13,5,0,0,0,12,2,0,59,0,0,0,2,0
RVG-207-55,MUNZ_160,1,Gravity,12.36666,74.2,285,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,284,0,0,0,0,10,0,0,0,0,0,0,22,1,0,0,0,7,0,81,4,1,0,81,22,19,0,2,9,6,0,0,0,0,0,0,19,0,0,0,0,0
SO90-1,MUNZ_161,1,Box,24.4,64.27,2678,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,"G. puncticulata identified, G. ruber pink set to 0",0,0,,487,0,0,0,0,16,0,0,3,0,0,1,24,0,0,11,1,0,0,119,14,0,0,96,13,28,0,0,8,9,0,0,0,3,0,0,140,0,0,0,0,0
SO90-10,MUNZ_162,1,Box,24.86,64.3,784,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,"G. puncticulata identified, G. ruber pink set to 0",0,0,,478,0,0,0,0,5,0,0,0,0,0,3,16,0,0,17,1,0,0,114,51,0,0,100,5,33,1,0,4,2,0,0,0,7,0,0,117,0,0,0,1,0
SO90-12,MUNZ_163,1,Box,24.86,64.3,789,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,"G. puncticulata identified, G. ruber pink set to 0",0,0,,462,0,0,0,0,8,0,0,0,0,0,1,3,0,0,2,3,0,0,87,84,0,0,96,9,38,3,0,5,5,0,3,0,3,0,0,114,0,0,0,0,0
SO90-18,MUNZ_164,1,Box,24.96,64.3,228,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,"G. puncticulata identified, G. ruber pink set to 0",0,0,,349,0,0,0,0,6,1,0,0,0,0,1,5,0,0,1,1,0,0,91,47,0,0,84,1,13,0,0,0,3,0,0,0,0,0,0,96,0,0,0,0,0
SO90-23,MUNZ_166,1,Box,24.88,64.29,690,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,"G. puncticulata identified, G. ruber pink set to 0",0,0,,337,0,0,0,0,6,1,0,0,0,0,1,4,0,0,3,1,0,0,69,27,0,0,71,5,36,0,0,5,2,0,0,0,0,0,0,105,0,0,0,2,0
SO90-24,MUNZ_167,1,Box,24.78,64.31,1204,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,"G. puncticulata identified, G. ruber pink set to 0",0,0,,422,0,0,0,0,2,0,0,1,0,0,1,10,0,0,3,0,1,0,97,47,0,0,99,2,33,1,0,3,9,0,0,0,7,0,0,106,0,0,0,0,0
SO90-28,MUNZ_168,1,Box,24.69,64.25,1017,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,"G. puncticulata identified, G. ruber pink set to 0",0,0,,405,0,0,0,0,2,0,0,0,0,0,2,11,0,0,2,0,0,0,86,56,0,0,95,4,18,0,0,0,2,0,5,0,6,0,0,115,0,0,0,0,0
SO90-29,MUNZ_169,1,Box,24.81,64.33,1492,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,"G. puncticulata identified, G. ruber pink set to 0",0,0,,364,0,0,0,0,2,0,0,0,0,0,1,5,0,0,4,0,0,0,84,44,0,0,68,2,40,0,0,2,8,0,0,0,0,0,0,102,0,0,0,0,0
SO90-34,MUNZ_170,1,Box,24.9,64.29,667,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,"G. puncticulata identified, G. ruber pink set to 0",0,0,,491,0,0,0,0,3,0,0,0,0,0,1,7,0,0,3,0,0,0,114,66,0,0,98,3,39,0,0,6,12,0,0,0,12,0,0,126,0,0,0,1,0
SO90-35,MUNZ_171,1,Box,24.87,66,416,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,362,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,124,42,0,0,56,2,33,0,1,1,1,0,7,0,3,0,0,85,0,0,0,0,0
SO90-39,MUNZ_172,1,Box,24.83,65.92,704,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,"G. puncticulata identified, G. ruber pink set to 0",0,0,,333,0,0,0,0,0,0,0,0,0,0,1,6,0,0,2,1,0,0,111,18,0,0,63,3,37,0,0,1,1,0,5,0,0,0,0,84,0,0,0,0,0
SO90-42,MUNZ_173,1,Box,24.61,65.98,313,129,0,,,Munz et al.,Holocene,2015,doi: 10.1177/0959683615591357,doi:10.1594/PANGAEA.853966,G. ruber pink set to 0,0,0,,353,0,0,0,0,1,0,0,0,0,0,0,9,0,0,5,0,0,0,82,28,0,0,96,3,27,0,0,2,1,0,0,0,10,0,0,87,0,0,0,0,0
