Sample,Sample ID,Flag,Device,Latitude,Longitude,Water depth,Ocean,Sample depth top,Sample depth bottom,Sample depth average,Author,Journal,Year,Publication doi,Resource doi,Comment,Database,Type,Count min,Count,D. anfracta,G. cavernula,G. crassaformis,G. hirsuta,G. cultrata,G. scitula,G. truncatulinoides,G. tumida,G. ungulata,G. eastropacia,G. inflata,N. dutertrei,N. incompta,N. pachyderma,P. obliquiloculata,G. conglomerata,G. hexagonus,B. pumilio,G. bulloides,G. falconensis,G. conglobatus,G. ruber ruber,G. ruber albus,T. sacculifer,G. tenellus,O. universa,B. digitata,G. siphonifera,G. calida,G. adamsi,T. quinqueloba,T. humilis,G. rubescens,S. dehiscens,C. nitida,G. glutinata,G. uvula,G. minuta,T. iota,H. pelagica,H. digitata
ALL542P,MARGO_2597,0,,-5.2,-142.333,4530,81,0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, G. truncatulinoides subspecies set to N/A",64,0,,,0,0,0,0,0.031578947,0,0,0.431578947,0,0,0,0.094736842,0,0,0.294736842,0.042105263,0,0,0,0,0.010526316,0,0,0,0,0,0,0.042105263,0.021052632,0,0,0,0,0.010526316,0,0.021052632,0,0,0,0,0
AMP-131,MARGO_2601,0,,-0.067,-138.95,4350,81,0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, G. truncatulinoides subspecies set to N/A",64,0,,,0,0,0,0,0,0,0,0.221052632,0,0,0,0.452631579,0,0,0.305263158,0.010526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010526316,0,0,0,0,0
AMP-132,MARGO_2602,0,,2.317,-135.133,4380,49,0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,0,0,0,0,0.02020202,0,0,0.232323232,0,0,0,0.545454545,0,0,0.191919192,0,0,0,0,0,0,0,0,0,0,0,0.01010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMP-133,MARGO_2603,0,,3.55,-133.167,4300,49,0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, G. truncatulinoides subspecies set to N/A",64,0,,,0,0,0,0,0.010309278,0,0,0.350515464,0,0,0,0.453608247,0,0,0.164948454,0.010309278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010309278,0,0,0,0,0,0,0
AMP-134,MARGO_2604,0,,6.083,-134.967,4550,49,0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,0,0,0,0,0.01010101,0,0,0.656565657,0,0,0,0.101010101,0,0,0.222222222,0.01010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMP-21G,MARGO_2613,0,,8.217,-127.483,4520,49,0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, G. truncatulinoides subspecies set to N/A",64,0,,,0,0,0,0,0.009803922,0,0,0.852941176,0,0,0,0.088235294,0,0,0.029411765,0,0,0,0,0,0,0,0,0,0,0,0,0.009803922,0,0,0,0,0,0.009803922,0,0,0,0,0,0,0
AMP-22G,MARGO_2614,0,,-0.5,-130.133,4525,81,0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,0,0,0,0,0.00990099,0,0,0.287128713,0,0,0,0.514851485,0,0,0.148514851,0.00990099,0,0,0,0,0,0,0,0,0,0,0,0.00990099,0,0,0,0,0,0.00990099,0,0.00990099,0,0,0,0,0
AR4-56,MARGO_2618,0,,-6.16,-96.33,3785,81,0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,1,,441,0,0,0.009070295,0,0.095238095,0,0,0.022675737,0,0,0.070294785,0.707482993,0,0,0,0,0.004535147,0,0.020408163,0,0,0,0.01814059,0.006802721,0,0.004535147,0.002267574,0.002267574,0,0,0,0,0,0,0,0.036281179,0,0,0,0,0
AR4-63,MARGO_2619,0,,-2.24,-90.52,3230,81,0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, missing count data set to zero as sample is assumed to be complete",64,1,,305,0,0,0,0,0.026229508,0,0.003278689,0.009836066,0,0,0.006557377,0.806557377,0,0,0.003278689,0,0.003278689,0,0.085245902,0,0,0,0.016393443,0.009836066,0,0,0.003278689,0,0.003278689,0,0,0,0.003278689,0.003278689,0,0.016393443,0,0,0,0,0
ARS-46G,MARGO_2622,0,,-3.37,-87.21,3735,81,0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,1,,478,0,0,0.00209205,0,0.025104603,0.00209205,0,0.00209205,0,0,0.064853556,0.581589958,0.00209205,0,0,0,0,0,0.225941423,0,0,0,0.012552301,0.0041841,0,0.041841004,0.00209205,0,0.012552301,0,0.00209205,0,0,0,0,0.018828452,0,0,0,0,0
ARS-49G,MARGO_2623,1,Piston,-7.47,-113.53,3728,81,0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, device information from duplicate sample, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",96,1,,339,0,0,0.014749263,0,0.185840708,0,0,0.179941003,0,0,0,0.244837758,0,0,0,0.091445428,0.09439528,0,0.008849558,0.002949853,0.002949853,0,0.026548673,0.05899705,0.002949853,0.002949853,0,0.008849558,0.017699115,0,0,0,0,0.01179941,0,0.044247788,0,0,0,0,0
BRA-262D,MARGO_2624,0,,-64.55,-166.5,2926,257,0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRA-91AD,MARGO_2625,0,,-34,171,549,81,0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A",64,0,,,0,0,0.068627451,0,0,0.009803922,0.009803922,0,0,0,0.264705882,0.009803922,0,0.166666667,0,0,0,0,0.37254902,0.009803922,0,0,0,0,0,0.039215686,0,0.019607843,0,0,0.009803922,0,0,0,0,0.019607843,0,0,0,0,0
BRA-91D,MARGO_2626,0,,-34,171,549,81,0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, T. sacculifer subspecies set to N/A",64,0,,,0,0,0.02970297,0,0.00990099,0.00990099,0.00990099,0,0,0,0.356435644,0.00990099,0,0.128712871,0,0,0,0,0.346534653,0,0,0,0,0,0,0.02970297,0,0.03960396,0,0,0.00990099,0,0,0,0,0.01980198,0,0,0,0,0
BRA-96D,MARGO_2627,0,,-34,172,128,81,0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A",64,0,,,0,0,0.058823529,0,0,0.009803922,0.009803922,0,0,0,0.254901961,0,0,0.147058824,0,0,0,0,0.411764706,0.009803922,0,0,0,0,0,0.029411765,0.009803922,0.019607843,0,0,0.009803922,0,0,0,0,0.019607843,0,0,0.009803922,0,0
C12-351,MARGO_2631,0,Piston,5.033333333,113.5833333,1229,49,,,,Shieh and Chen,Bull Cent Geol Survey,1984,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete",64,0,,,0,0,0.00297619,0,0.068452381,0,0.00297619,0.011904762,0,0,0,0.050595238,0,0,0.06547619,0,0.008928571,0,0.047619048,0.005952381,0.008928571,0,0.373015873,0.231150794,0.00297619,0.00297619,0,0.017857143,0.005952381,0,0,0,0.008928571,0.00297619,0,0.080357143,0,0,0,0,0
C12-353,MARGO_2632,0,Piston,7.45,114.55,706,49,,,,Shieh and Chen,Bull Cent Geol Survey,1984,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete",64,0,,,0,0,0.010060362,0,0.135814889,0,0.006036217,0.02917505,0,0,0.003018109,0.157947686,0,0,0.141851107,0,0,0,0.006036217,0.003018109,0.003018109,0,0.132796781,0.287726358,0,0.003018109,0,0.026156942,0,0,0,0,0,0.003018109,0,0.051307847,0,0,0,0,0
C12-354,MARGO_2633,0,Piston,7.5,114.2166667,1161,49,,,,Shieh and Chen,Bull Cent Geol Survey,1984,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,0,0,0.012158055,0,0.025329281,0.002026342,0,0,0,0,0.012158055,0.12360689,0,0,0.111448835,0,0,0,0.032421479,0.00810537,0.005065856,0,0.389057751,0.171225937,0.005065856,0.003039514,0,0.024316109,0.005065856,0,0,0,0,0,0,0.069908815,0,0,0,0,0
C12-355,MARGO_2634,0,Piston,7.5,114.5,1341,49,,,,Shieh and Chen,Bull Cent Geol Survey,1984,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,0,0,0.016032064,0,0.352705411,0,0,0,0,0,0,0.109218437,0,0,0.101202405,0,0,0,0.024048096,0,0,0,0.174348697,0.121242485,0,0,0,0.008016032,0,0,0,0,0.012024048,0,0,0.081162325,0,0,0,0,0
C12-356,MARGO_2635,0,Piston,7.5,114.2166667,1344,49,,,,Shieh and Chen,Bull Cent Geol Survey,1984,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,0,0,0,0,0,0.010362694,0,0,0,0,0,0.115025907,0,0,0.034196891,0,0,0,0.042487047,0.008290155,0.008290155,0,0.374093264,0.174093264,0,0.008290155,0,0.019689119,0.004145078,0,0,0,0.012435233,0,0,0.188601036,0,0,0,0,0
C14-79,MARGO_2636,0,Piston,8.9,116.3,525,49,,,,Shieh and Chen,Bull Cent Geol Survey,1984,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,0,0,0,0,0.035532995,0.024365482,0,0,0,0,0,0.10964467,0,0,0.052791878,0,0.042639594,0,0.014213198,0,0,0,0.341116751,0.198984772,0.010152284,0.017258883,0,0.035532995,0.004060914,0,0,0,0.021319797,0,0,0.092385787,0,0,0,0,0
C14-80,MARGO_2637,0,Piston,10.01666667,116.5833333,1743,49,,,,Shieh and Chen,Bull Cent Geol Survey,1984,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete",64,0,,,0,0,0,0,0.108216433,0,0.012024048,0.007014028,0,0,0,0.076152305,0,0,0.05511022,0,0.003006012,0,0.00501002,0,0.003006012,0,0.273547094,0.355711423,0,0.002004008,0,0.003006012,0.007014028,0,0,0,0,0.002004008,0,0.087174349,0,0,0,0,0
C14-81,MARGO_2638,0,Piston,11,117.4,342,49,,,,Shieh and Chen,Bull Cent Geol Survey,1984,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete",64,0,,,0,0,0.017964072,0.00499002,0.056886228,0,0.017964072,0.006986028,0,0,0.001996008,0.125748503,0,0,0.067864271,0,0.010978044,0,0.017964072,0.001996008,0.008982036,0,0.363273453,0.21257485,0.008982036,0.00499002,0,0.026946108,0.013972056,0,0,0,0.006986028,0,0,0.021956088,0,0,0,0,0
C14-82,MARGO_2639,0,Piston,11.56666667,118.5,2275,49,,,,Shieh and Chen,Bull Cent Geol Survey,1984,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete",64,0,,,0,0,0,0,0.362103175,0,0.005952381,0.005952381,0,0,0,0.05952381,0,0,0.047619048,0,0,0,0.021825397,0.009920635,0.009920635,0,0.133928571,0.171626984,0,0.00297619,0,0.034722222,0.00297619,0,0,0,0,0.028769841,0,0.10218254,0,0,0,0,0
C14-85,MARGO_2640,0,Piston,15.41666667,113.8166667,2470,49,,,,Shieh and Chen,Bull Cent Geol Survey,1984,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete",64,0,,,0,0,0,0,0.050150451,0.005015045,0.003009027,0.013039117,0,0,0,0.07221665,0,0,0.025075226,0,0.025075226,0,0.060180542,0.005015045,0.005015045,0,0.317953862,0.137412237,0.032096289,0.003009027,0,0.045135406,0.035105316,0,0,0,0.015045135,0,0,0.150451354,0,0,0,0,0
C14-86,MARGO_2641,0,Piston,16.05,113.9,338,49,,,,Shieh and Chen,Bull Cent Geol Survey,1984,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete",64,0,,,0,0,0.020060181,0.003009027,0.013039117,0,0.013039117,0.003009027,0,0,0,0.102306921,0,0,0.023069208,0,0.007021063,0,0.026078235,0,0,0,0.541624875,0.076228686,0.033099298,0.003009027,0,0.046138415,0.003009027,0,0,0,0.020060181,0,0,0.066198596,0,0,0,0,0
C17-146,MARGO_2642,0,Piston,6.35,110.55,1390,49,,,,Shieh and Chen,Bull Cent Geol Survey,1984,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,0,0,0,0.002979146,0.076464747,0,0,0,0,0,0,0.090367428,0,0,0.090367428,0,0,0,0.010923535,0.007944389,0.010923535,0,0.339622642,0.203574975,0.010923535,0.008937438,0,0.033763654,0.016881827,0,0,0,0.008937438,0.002979146,0,0.084409136,0,0,0,0,0
CAP-1BG,MARGO_2643,0,,2.1,169.02,4320,49,,0.06,,Coulbourn et al.,Mar Micropaleontol,1980,,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies data moved to sum, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,300,,0,0,0,0,0.02020202,0,0,0.131313131,0,0,0,0.090909091,0,0,0.545454545,0.01010101,0,0,0,0,0.01010101,0,0.02020202,0.060606061,0,0,0,0.03030303,0.04040404,0,0,0.01010101,0,0,0,0.03030303,0,0,0,0,0
CAP-3HG,MARGO_2644,0,,-7.317,-118.667,4230,81,0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, G. truncatulinoides subspecies set to N/A",64,0,,,0,0,0,0,0.019607843,0,0,0.539215686,0,0,0,0.245098039,0,0,0.107843137,0.019607843,0,0,0,0,0,0,0,0,0,0.009803922,0.009803922,0.009803922,0.009803922,0,0,0.009803922,0,0.009803922,0,0.009803922,0,0,0,0,0
CAP-42-1,MARGO_2646,0,,-3.7,-121.05,4170,81,0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, G. truncatulinoides subspecies set to N/A",64,0,,,0,0,0.009615385,0,0.009615385,0,0,0.278846154,0,0,0,0.634615385,0,0,0.019230769,0.009615385,0,0,0,0,0,0,0,0,0,0,0.009615385,0.009615385,0,0,0,0,0,0.009615385,0,0.009615385,0,0,0,0,0
CAP-44BG,MARGO_2647,0,,5.817,-124.05,4125,49,0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, G. truncatulinoides subspecies set to N/A",64,0,,,0,0,0,0,0.009803922,0,0,0.715686275,0,0,0,0.205882353,0,0,0.039215686,0,0,0,0,0,0,0,0,0,0,0,0,0.009803922,0,0,0,0,0,0.009803922,0,0.009803922,0,0,0,0,0
CAP-48-2,MARGO_2648,0,,-8.483,-116.483,4380,81,0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, G. truncatulinoides subspecies set to N/A",64,0,,,0,0,0,0,0.009708738,0,0,0.572815534,0,0,0,0.242718447,0,0,0.077669903,0.009708738,0,0,0,0,0.009708738,0,0,0,0,0,0.009708738,0.009708738,0.009708738,0,0,0.009708738,0.009708738,0.019417476,0,0.009708738,0,0,0,0,0
CAP-48HG,MARGO_2649,0,,9.283,-124.15,4410,49,0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, G. truncatulinoides subspecies set to N/A",64,0,,,0,0,0.010309278,0,0.041237113,0,0,0.226804124,0,0,0,0.278350515,0,0,0.164948454,0.06185567,0.010309278,0,0,0,0.010309278,0,0,0,0.010309278,0.010309278,0.010309278,0.010309278,0.030927835,0,0,0.010309278,0,0.010309278,0,0.103092784,0,0,0,0,0
CAP-4BG,MARGO_2651,0,,-4.383,-121.2,4210,81,0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, G. truncatulinoides subspecies set to N/A",64,0,,,0,0,0.009615385,0,0.048076923,0,0,0.230769231,0,0,0,0.567307692,0,0,0.057692308,0.009615385,0.009615385,0,0,0,0.009615385,0,0,0,0,0,0.009615385,0.009615385,0.009615385,0,0,0.009615385,0,0.009615385,0,0.009615385,0,0,0,0,0
CH10098P,MARGO_2656,1,Piston,-7.38,-101.55,3743,81,0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, device information from duplicate sample, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",96,1,,318,0.003144654,0,0,0,0.053459119,0,0,0.198113208,0,0,0,0.650943396,0,0,0.047169811,0.003144654,0.003144654,0,0.006289308,0,0.003144654,0,0.003144654,0.009433962,0.003144654,0,0,0.006289308,0,0,0,0,0,0.006289308,0,0.003144654,0,0,0,0,0
CHA-296A,MARGO_2658,0,,-38.1,-88.033,3338,81,0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A",64,0,,,0,0,0.048543689,0,0.009708738,0.009708738,0.155339806,0.009708738,0,0,0.184466019,0.097087379,0,0.048543689,0,0.009708738,0.009708738,0,0.281553398,0.009708738,0.009708738,0,0,0,0,0.009708738,0.009708738,0.009708738,0,0,0.009708738,0.048543689,0,0.009708738,0,0.009708738,0,0,0.009708738,0,0
CHA-300D,MARGO_2659,0,,-33.7,-78.3,2515,81,0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A",64,0,,,0,0,0.010309278,0.020618557,0.020618557,0.010309278,0.041237113,0.010309278,0,0,0.175257732,0.18556701,0,0.268041237,0,0.010309278,0.020618557,0,0.12371134,0,0.010309278,0,0,0,0,0.030927835,0.010309278,0.010309278,0,0,0.010309278,0.010309278,0,0.010309278,0,0.010309278,0,0,0,0,0
CHA-302D,MARGO_2660,0,,-42.667,-82.183,2652,81,0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A",64,0,,,0,0,0.009708738,0,0,0.009708738,0.067961165,0,0,0,0.165048544,0.009708738,0,0.233009709,0,0,0.009708738,0,0.291262136,0.009708738,0,0,0,0,0,0.009708738,0.009708738,0.009708738,0,0,0.067961165,0.029126214,0,0,0,0.058252427,0,0,0.009708738,0,0
CHM-5,MARGO_2661,0,,13.417,-91.583,1536,49,0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,0,0,0,0,0.01010101,0,0,0.161616162,0,0,0,0.636363636,0,0,0,0,0,0,0.03030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161616162,0,0,0,0,0
CHU-23G,MARGO_2662,0,,6.2,-125.45,4500,49,0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, G. truncatulinoides subspecies set to N/A",64,0,,,0,0,0,0,0.010309278,0,0,0.845360825,0,0,0,0.092783505,0,0,0.010309278,0,0,0,0,0,0.010309278,0,0,0,0,0,0.010309278,0,0,0,0,0,0,0.010309278,0,0.010309278,0,0,0,0,0
CHU-24,MARGO_2663,0,,5.483,-125.483,4530,49,0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, G. truncatulinoides subspecies set to N/A",64,0,,,0,0,0,0,0,0,0,0.653061224,0,0,0,0.224489796,0,0,0.12244898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHU-26,MARGO_2664,0,,3.55,-125.317,4417,49,0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,0,0,0,0,0.01,0,0,0.46,0,0,0,0.46,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0
CI-16,MARGO_2668,0,Piston,22.91666667,121.5333333,1825,49,,,,"Yin, MS Thesis",National Taiwan University Taipei,1991,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,0,0,0,0,0.01201648,0.00171664,0,0,0,0,0,0.101510643,0,0,0.120164797,0,0,0,0.103227283,0,0.01373312,0,0.128175784,0.106775006,0.031013962,0.0085832,0,0,0,0,0,0,0.01029984,0,0,0.362783246,0,0,0,0,0
CUS-3G,MARGO_2671,0,,40.933,-125.633,3110,49,,0.04,,Coulbourn et al.,Mar Micropaleontol,1980,,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies data moved to sum, G. truncatulinoides subspecies set to N/A",64,0,300,,0,0,0,0,0,0,0,0,0,0,0,0.114583333,0.135416667,0.708333333,0,0,0,0,0,0,0,0,0,0,0,0.020833333,0,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0
DIS-385D,MARGO_2672,0,,-58.683,-64.733,3638,257,0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A",64,0,,,0,0,0,0,0,0.009803922,0.009803922,0,0,0,0.009803922,0,0,0.882352941,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0.009803922,0,0,0,0.009803922,0,0,0,0,0.009803922,0,0,0,0,0
DIS-386D,MARGO_2673,0,,-57.767,-65.7,4773,257,0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, T. sacculifer subspecies set to N/A",64,0,,,0,0,0,0,0,0,0.01,0,0,0,0.06,0,0,0.9,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DWD-10BG,MARGO_2694,0,,6.9,-131,4340,49,,0.02,,Coulbourn et al.,Mar Micropaleontol,1980,,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies data moved to sum, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,300,,0,0,0,0,0,0,0,0.878787879,0,0,0,0.050505051,0,0,0.070707071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
