Sample,Sample ID,Flag,Device,Latitude,Longitude,Water depth,Ocean,Sample depth top,Sample depth bottom,Sample depth average,Author,Journal,Year,Publication doi,Resource doi,Comment,Database,Type,Count min,Count,D. anfracta,G. cavernula,G. crassaformis,G. hirsuta,G. cultrata,G. scitula,G. truncatulinoides,G. tumida,G. ungulata,G. theyeri,G. inflata,N. dutertrei,N. incompta,N. pachyderma,P. obliquiloculata,G. conglomerata,G. hexagonus,B. pumilio,G. bulloides,G. falconensis,G. conglobatus,G. ruber ruber,G. ruber albus,T. sacculifer,G. tenellus,O. universa,B. digitata,G. siphonifera,G. calida,G. adamsi,T. quinqueloba,T. humilis,G. rubescens,S. dehiscens,C. nitida,G. glutinata,G. uvula,G. minuta,T. iota,H. pelagica,H. digitata,SST
17962,MARGO_2553,0,Box,7.182,112.08,1967.0,49.0,0.0,0.01,0.005,Pflaumann and Jian,Mar Geol,1999,doi: 10.1016/S0025-3227(98)00173-X,doi:10.1594/PANGAEA.227323,"G. truncatulinoides subspecies set to N/A, missing count data set to zero as sample is assumed to be complete",64,1,,252.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,16.0,0.0,0.0,0.0,15.0,0.0,5.0,0.0,43.0,56.0,1.0,4.0,1.0,21.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,28.06465721130371
17963,MARGO_2554,0,Box,6.167,112.67,1233.0,49.0,0.0,0.01,0.005,Pflaumann and Jian,Mar Geol,1999,doi: 10.1016/S0025-3227(98)00173-X,doi:10.1594/PANGAEA.227323,"G. truncatulinoides subspecies set to N/A, missing count data set to zero as sample is assumed to be complete",64,1,,333.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,14.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,79.0,81.0,11.0,6.0,1.0,29.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,28.111370086669922
17964,MARGO_2555,0,Box,6.158,112.21,1556.0,49.0,0.0,0.01,0.005,Pflaumann and Jian,Mar Geol,1999,doi: 10.1016/S0025-3227(98)00173-X,doi:10.1594/PANGAEA.227323,"G. truncatulinoides subspecies set to N/A, missing count data set to zero as sample is assumed to be complete",64,1,,422.0,0.0,0.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,34.0,0.0,0.0,0.0,29.0,0.0,2.0,0.0,68.0,113.0,4.0,11.0,5.0,33.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,28.111370086669922
17965,MARGO_2556,0,Box,6.157,112.55,890.0,49.0,0.0,0.01,0.005,Pflaumann and Jian,Mar Geol,1999,doi: 10.1016/S0025-3227(98)00173-X,doi:10.1594/PANGAEA.227323,missing count data set to zero as sample is assumed to be complete,64,1,,359.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,17.0,0.0,0.0,0.0,9.0,1.0,4.0,0.0,96.0,67.0,11.0,8.0,1.0,44.0,16.0,0.0,0.0,0.0,3.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,28.111370086669922
186-1B,MARGO_2559,0,Box,22.38333333,120.2166667,338.0,49.0,,,,"Yin, MS Thesis",National Taiwan University Taipei,1991,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.761606216430664
186-3B,MARGO_2560,0,Box,22.26666667,120.4333333,133.0,49.0,,,,"Yin, MS Thesis",National Taiwan University Taipei,1991,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.761606216430664
189-4B,MARGO_2561,0,Box,22.43333333,120.2833333,98.0,49.0,,,,"Yin, MS Thesis",National Taiwan University Taipei,1991,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.761606216430664
189-6B,MARGO_2562,0,Box,22.36666667,120.2333333,292.0,49.0,,,,"Yin, MS Thesis",National Taiwan University Taipei,1991,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.761606216430664
189-8B,MARGO_2563,0,Box,22.46666667,120.2666667,50.0,49.0,,,,"Yin, MS Thesis",National Taiwan University Taipei,1991,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.761606216430664
189-9B,MARGO_2564,0,Box,22.48333333,120.2333333,77.0,49.0,,,,"Yin, MS Thesis",National Taiwan University Taipei,1991,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.761606216430664
189-10B,MARGO_2565,0,Box,22.45,120.2333333,206.0,49.0,,,,"Yin, MS Thesis",National Taiwan University Taipei,1991,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.761606216430664
189-13B,MARGO_2566,0,Box,22.5,120.25,83.0,49.0,,,,"Yin, MS Thesis",National Taiwan University Taipei,1991,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.761606216430664
197-5B,MARGO_2567,0,Box,22.36666667,120.3333333,152.0,49.0,,,,"Yin, MS Thesis",National Taiwan University Taipei,1991,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.761606216430664
197-6B,MARGO_2568,0,Box,22.26666667,120.3666667,253.0,49.0,,,,"Yin, MS Thesis",National Taiwan University Taipei,1991,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.761606216430664
197-7B,MARGO_2569,0,Box,22.28333333,120.2,880.0,49.0,,,,"Yin, MS Thesis",National Taiwan University Taipei,1991,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.761606216430664
197-13B,MARGO_2570,0,Box,22.2,120.5833333,240.0,49.0,,,,"Yin, MS Thesis",National Taiwan University Taipei,1991,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.761606216430664
197-14B,MARGO_2571,0,Box,22.18333333,120.5333333,675.0,49.0,,,,"Yin, MS Thesis",National Taiwan University Taipei,1991,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.761606216430664
197-15B,MARGO_2572,0,Box,22.18333333,120.4833333,415.0,49.0,,,,"Yin, MS Thesis",National Taiwan University Taipei,1991,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.761606216430664
197-16B,MARGO_2573,0,Box,22.18333333,120.4166667,406.0,49.0,,,,"Yin, MS Thesis",National Taiwan University Taipei,1991,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.761606216430664
197-17B,MARGO_2574,0,Box,22.2,120.3333333,501.0,49.0,,,,"Yin, MS Thesis",National Taiwan University Taipei,1991,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.761606216430664
197-23B,MARGO_2575,0,Box,22.3,120.3333333,166.0,49.0,,,,"Yin, MS Thesis",National Taiwan University Taipei,1991,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.761606216430664
203-2B,MARGO_2576,0,Box,22.13333333,121.1,1290.0,49.0,,,,"Yin, MS Thesis",National Taiwan University Taipei,1991,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.611698150634766
203-3B,MARGO_2577,0,Box,22.13333333,121.1333333,1292.0,49.0,,,,"Yin, MS Thesis",National Taiwan University Taipei,1991,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.611698150634766
203-8B,MARGO_2578,0,Box,21.5,121.4833333,2213.0,49.0,,,,"Yin, MS Thesis",National Taiwan University Taipei,1991,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, recalculated to add up to 100%, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.263261795043945
203-9B,MARGO_2579,0,Box,21.51666667,121.3666667,2682.0,49.0,,,,"Yin, MS Thesis",National Taiwan University Taipei,1991,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.263261795043945
203-11B,MARGO_2580,0,Box,22.03333333,121.6,364.0,49.0,,,,"Yin, MS Thesis",National Taiwan University Taipei,1991,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.611698150634766
203-12B,MARGO_2581,0,Box,21.98333333,120.35,1421.0,49.0,,,,"Yin, MS Thesis",National Taiwan University Taipei,1991,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.096952438354492
227-2B,MARGO_2582,0,Box,22.85,121.3333333,662.0,49.0,,,,"Yin, MS Thesis",National Taiwan University Taipei,1991,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.611698150634766
227-7B,MARGO_2583,0,Box,22.98333333,121.4166667,168.0,49.0,,,,"Yin, MS Thesis",National Taiwan University Taipei,1991,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.611698150634766
AH-1,MARGO_2584,0,,12.833,119.35,2030.0,49.0,0.0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,1,,262.0,0.0,0.0,0.0,1.0,35.0,1.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,31.0,0.0,0.0,0.0,31.0,0.0,13.0,0.0,0.0,0.0,1.0,1.0,1.0,53.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,28.165271759033203
AH-4,MARGO_2585,0,,11.2,118.5,1170.0,49.0,0.0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, T. sacculifer subspecies set to N/A",64,1,,539.0,0.0,0.0,0.0,3.0,30.0,20.0,3.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,40.0,0.0,0.0,0.0,80.0,0.0,3.0,0.0,0.0,0.0,30.0,20.0,3.0,89.0,30.0,3.0,0.0,0.0,20.0,3.0,3.0,99.0,0.0,0.0,0.0,0.0,0.0,28.185726165771484
AH-5,MARGO_2586,0,,10.333,117.967,1152.0,49.0,0.0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, T. sacculifer subspecies set to N/A",64,1,,480.0,0.0,0.0,3.0,0.0,49.0,20.0,3.0,0.0,0.0,0.0,3.0,69.0,0.0,0.0,29.0,0.0,0.0,0.0,69.0,0.0,3.0,0.0,0.0,0.0,20.0,10.0,3.0,88.0,3.0,10.0,0.0,0.0,10.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,28.1948184967041
AH-7,MARGO_2587,0,,8.75,116.95,914.0,49.0,0.0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, T. sacculifer subspecies set to N/A",64,1,,875.0,0.0,0.0,5.0,5.0,49.0,16.0,5.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,49.0,0.0,0.0,0.0,179.0,0.0,5.0,0.0,0.0,0.0,33.0,5.0,5.0,130.0,16.0,5.0,0.0,0.0,33.0,5.0,5.0,179.0,0.0,0.0,0.0,0.0,0.0,28.229270935058594
ALL5402P,MARGO_2594,0,,-3.867,-155.883,4915.0,81.0,0.0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.66066551208496
ALL542P,MARGO_2597,0,,-5.2,-142.333,4530.0,81.0,0.0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.062097549438477
AMP-131,MARGO_2601,0,,-0.067,-138.95,4350.0,81.0,0.0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.988819122314453
AMP-132,MARGO_2602,0,,2.317,-135.133,4380.0,49.0,0.0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.36965560913086
AMP-133,MARGO_2603,0,,3.55,-133.167,4300.0,49.0,0.0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5900821685791
AMP-134,MARGO_2604,0,,6.083,-134.967,4550.0,49.0,0.0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.172958374023438
AMP-21G,MARGO_2613,0,,8.217,-127.483,4520.0,49.0,0.0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.11570167541504
AMP-22G,MARGO_2614,0,,-0.5,-130.133,4525.0,81.0,0.0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.439363479614258
AR4-56,MARGO_2618,0,,-6.16,-96.33,3785.0,81.0,0.0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,1,,441.0,0.0,0.0,4.0,0.0,42.0,0.0,0.0,10.0,0.0,0.0,31.0,312.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,8.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,24.012306213378906
AR4-63,MARGO_2619,0,,-2.24,-90.52,3230.0,81.0,0.0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, missing count data set to zero as sample is assumed to be complete",64,1,,305.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,3.0,0.0,0.0,2.0,246.0,0.0,0.0,1.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,23.361221313476562
ARS-46G,MARGO_2622,0,,-3.37,-87.21,3735.0,81.0,0.0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,1,,478.0,0.0,0.0,1.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,31.0,278.0,1.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,6.0,2.0,0.0,20.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,23.384159088134766
ARS-49G,MARGO_2623,1,Piston,-7.47,-113.53,3728.0,81.0,0.0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, device information from duplicate sample, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",96,1,,339.0,0.0,0.0,5.0,0.0,63.0,0.0,0.0,61.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,31.0,32.0,0.0,3.0,1.0,1.0,0.0,9.0,20.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,25.308378219604492
BRA-262D,MARGO_2624,0,,-64.55,-166.5,2926.0,257.0,0.0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.46961209177970886
BRA-91AD,MARGO_2625,0,,-34.0,171.0,549.0,81.0,0.0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.21771240234375
BRA-91D,MARGO_2626,0,,-34.0,171.0,549.0,81.0,0.0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, T. sacculifer subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.21771240234375
BRA-96D,MARGO_2627,0,,-34.0,172.0,128.0,81.0,0.0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.206899642944336
C12-351,MARGO_2631,0,Piston,5.033333333,113.5833333,1229.0,49.0,,,,Shieh and Chen,Bull Cent Geol Survey,1984,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.24492645263672
C12-353,MARGO_2632,0,Piston,7.45,114.55,706.0,49.0,,,,Shieh and Chen,Bull Cent Geol Survey,1984,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.24357795715332
C12-354,MARGO_2633,0,Piston,7.5,114.2166667,1161.0,49.0,,,,Shieh and Chen,Bull Cent Geol Survey,1984,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.24357795715332
C12-355,MARGO_2634,0,Piston,7.5,114.5,1341.0,49.0,,,,Shieh and Chen,Bull Cent Geol Survey,1984,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.24357795715332
C12-356,MARGO_2635,0,Piston,7.5,114.2166667,1344.0,49.0,,,,Shieh and Chen,Bull Cent Geol Survey,1984,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.24357795715332
C14-79,MARGO_2636,0,Piston,8.9,116.3,525.0,49.0,,,,Shieh and Chen,Bull Cent Geol Survey,1984,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.229270935058594
C14-80,MARGO_2637,0,Piston,10.01666667,116.5833333,1743.0,49.0,,,,Shieh and Chen,Bull Cent Geol Survey,1984,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.126800537109375
C14-81,MARGO_2638,0,Piston,11.0,117.4,342.0,49.0,,,,Shieh and Chen,Bull Cent Geol Survey,1984,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.14664649963379
C14-82,MARGO_2639,0,Piston,11.56666667,118.5,2275.0,49.0,,,,Shieh and Chen,Bull Cent Geol Survey,1984,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.185726165771484
C14-85,MARGO_2640,0,Piston,15.41666667,113.8166667,2470.0,49.0,,,,Shieh and Chen,Bull Cent Geol Survey,1984,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.31646156311035
C14-86,MARGO_2641,0,Piston,16.05,113.9,338.0,49.0,,,,Shieh and Chen,Bull Cent Geol Survey,1984,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.083566665649414
C17-146,MARGO_2642,0,Piston,6.35,110.55,1390.0,49.0,,,,Shieh and Chen,Bull Cent Geol Survey,1984,,doi:10.1594/PANGAEA.227323,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.89998435974121
