Event,Latitude,Longitude,Elevation,Depth sed,total,Species,Relative Abundance
V27-175,8.8,-22.12,-4548,0.5,99.7,G. inflata,0.074
V27-175,8.8,-22.12,-4548,0.5,99.7,G. crassaformis,0.084
V27-175,8.8,-22.12,-4548,0.5,99.7,G. hirsuta,0.003
V27-175,8.8,-22.12,-4548,0.5,99.7,G. scitula,0.003
V27-175,8.8,-22.12,-4548,0.5,99.7,G. glutinata,0
V27-175,8.8,-22.12,-4548,0.5,99.7,G. truncatulinoides,0.03
V27-178,5.1,-26.65,-4327,0.55,100,O. universa,0.012
V27-178,5.1,-26.65,-4327,0.55,100,G. conglobatus,0.033
V27-178,5.1,-26.65,-4327,0.55,100,G. ruber albus,0.19
V27-178,5.1,-26.65,-4327,0.55,100,G. tenellus,0.002
V27-178,5.1,-26.65,-4327,0.55,100,T. sacculifer,0.321
V27-178,5.1,-26.65,-4327,0.55,100,S. dehiscens,0
V27-178,5.1,-26.65,-4327,0.55,100,G. siphonifera,0.035
V27-178,5.1,-26.65,-4327,0.55,100,G. calida,0
V27-178,5.1,-26.65,-4327,0.55,100,G. bulloides,0.035
V27-178,5.1,-26.65,-4327,0.55,100,G. falconensis,0.002
V27-178,5.1,-26.65,-4327,0.55,100,B. digitata,0.005
V27-178,5.1,-26.65,-4327,0.55,100,G. rubescens,0
V27-178,5.1,-26.65,-4327,0.55,100,T. quinqueloba,0
V27-178,5.1,-26.65,-4327,0.55,100,N. pachyderma,0
V27-178,5.1,-26.65,-4327,0.55,100,N. incompta,0.005
V27-178,5.1,-26.65,-4327,0.55,100,N. dutertrei,0.3
V27-178,5.1,-26.65,-4327,0.55,100,G. conglomerata,0
V27-178,5.1,-26.65,-4327,0.55,100,G. hexagonus,0
V27-178,5.1,-26.65,-4327,0.55,100,P. obliquiloculata,0
V27-178,5.1,-26.65,-4327,0.55,100,G. inflata,0.009
V27-178,5.1,-26.65,-4327,0.55,100,G. crassaformis,0.028
V27-178,5.1,-26.65,-4327,0.55,100,G. hirsuta,0
V27-178,5.1,-26.65,-4327,0.55,100,G. scitula,0.002
V27-178,5.1,-26.65,-4327,0.55,100,G. glutinata,0
V27-178,5.1,-26.65,-4327,0.55,100,G. truncatulinoides,0.021
V27-178,5.1,-26.65,-4327,0.58,100.1,O. universa,0.003
V27-178,5.1,-26.65,-4327,0.58,100.1,G. conglobatus,0.013
V27-178,5.1,-26.65,-4327,0.58,100.1,G. ruber albus,0.283
V27-178,5.1,-26.65,-4327,0.58,100.1,G. tenellus,0
V27-178,5.1,-26.65,-4327,0.58,100.1,T. sacculifer,0.371
V27-178,5.1,-26.65,-4327,0.58,100.1,S. dehiscens,0
V27-178,5.1,-26.65,-4327,0.58,100.1,G. siphonifera,0.013
V27-178,5.1,-26.65,-4327,0.58,100.1,G. calida,0.01
V27-178,5.1,-26.65,-4327,0.58,100.1,G. bulloides,0.019
V27-178,5.1,-26.65,-4327,0.58,100.1,G. falconensis,0
V27-178,5.1,-26.65,-4327,0.58,100.1,B. digitata,0.003
V27-178,5.1,-26.65,-4327,0.58,100.1,G. rubescens,0
V27-178,5.1,-26.65,-4327,0.58,100.1,T. quinqueloba,0
V27-178,5.1,-26.65,-4327,0.58,100.1,N. pachyderma,0.013
V27-178,5.1,-26.65,-4327,0.58,100.1,N. incompta,0.035
V27-178,5.1,-26.65,-4327,0.58,100.1,N. dutertrei,0.165
V27-178,5.1,-26.65,-4327,0.58,100.1,G. conglomerata,0
V27-178,5.1,-26.65,-4327,0.58,100.1,G. hexagonus,0
V27-178,5.1,-26.65,-4327,0.58,100.1,P. obliquiloculata,0
V27-178,5.1,-26.65,-4327,0.58,100.1,G. inflata,0.019
V27-178,5.1,-26.65,-4327,0.58,100.1,G. crassaformis,0.022
V27-178,5.1,-26.65,-4327,0.58,100.1,G. hirsuta,0.003
V27-178,5.1,-26.65,-4327,0.58,100.1,G. scitula,0.01
V27-178,5.1,-26.65,-4327,0.58,100.1,G. glutinata,0
V27-178,5.1,-26.65,-4327,0.58,100.1,G. truncatulinoides,0.019
V27-19,52.1,-38.8,-3466,0.35,100,O. universa,0
V27-19,52.1,-38.8,-3466,0.35,100,G. conglobatus,0
V27-19,52.1,-38.8,-3466,0.35,100,G. ruber albus,0
V27-19,52.1,-38.8,-3466,0.35,100,G. tenellus,0
V27-19,52.1,-38.8,-3466,0.35,100,T. sacculifer,0
V27-19,52.1,-38.8,-3466,0.35,100,S. dehiscens,0
V27-19,52.1,-38.8,-3466,0.35,100,G. siphonifera,0
V27-19,52.1,-38.8,-3466,0.35,100,G. calida,0
V27-19,52.1,-38.8,-3466,0.35,100,G. bulloides,0.009
V27-19,52.1,-38.8,-3466,0.35,100,G. falconensis,0
V27-19,52.1,-38.8,-3466,0.35,100,B. digitata,0
V27-19,52.1,-38.8,-3466,0.35,100,G. rubescens,0
V27-19,52.1,-38.8,-3466,0.35,100,T. quinqueloba,0.04
V27-19,52.1,-38.8,-3466,0.35,100,N. pachyderma,0.87
V27-19,52.1,-38.8,-3466,0.35,100,N. incompta,0.05
V27-19,52.1,-38.8,-3466,0.35,100,N. dutertrei,0
V27-19,52.1,-38.8,-3466,0.35,100,G. conglomerata,0
V27-19,52.1,-38.8,-3466,0.35,100,G. hexagonus,0
V27-19,52.1,-38.8,-3466,0.35,100,P. obliquiloculata,0
V27-19,52.1,-38.8,-3466,0.35,100,G. inflata,0.006
V27-19,52.1,-38.8,-3466,0.35,100,G. crassaformis,0
V27-19,52.1,-38.8,-3466,0.35,100,G. hirsuta,0
V27-19,52.1,-38.8,-3466,0.35,100,G. scitula,0.022
V27-19,52.1,-38.8,-3466,0.35,100,G. glutinata,0
V27-19,52.1,-38.8,-3466,0.35,100,G. truncatulinoides,0.003
V27-20,54,-46.2,-3510,0.8,100.1,O. universa,0
V27-20,54,-46.2,-3510,0.8,100.1,G. conglobatus,0
V27-20,54,-46.2,-3510,0.8,100.1,G. ruber albus,0
V27-20,54,-46.2,-3510,0.8,100.1,G. tenellus,0
V27-20,54,-46.2,-3510,0.8,100.1,T. sacculifer,0
V27-20,54,-46.2,-3510,0.8,100.1,S. dehiscens,0
V27-20,54,-46.2,-3510,0.8,100.1,G. siphonifera,0
V27-20,54,-46.2,-3510,0.8,100.1,G. calida,0
V27-20,54,-46.2,-3510,0.8,100.1,G. bulloides,0.047
V27-20,54,-46.2,-3510,0.8,100.1,G. falconensis,0
V27-20,54,-46.2,-3510,0.8,100.1,B. digitata,0
V27-20,54,-46.2,-3510,0.8,100.1,G. rubescens,0
V27-20,54,-46.2,-3510,0.8,100.1,T. quinqueloba,0.025
V27-20,54,-46.2,-3510,0.8,100.1,N. pachyderma,0.802
V27-20,54,-46.2,-3510,0.8,100.1,N. incompta,0.072
V27-20,54,-46.2,-3510,0.8,100.1,N. dutertrei,0
V27-20,54,-46.2,-3510,0.8,100.1,G. conglomerata,0
V27-20,54,-46.2,-3510,0.8,100.1,G. hexagonus,0
V27-20,54,-46.2,-3510,0.8,100.1,P. obliquiloculata,0
V27-20,54,-46.2,-3510,0.8,100.1,G. inflata,0.008
V27-20,54,-46.2,-3510,0.8,100.1,G. crassaformis,0
V27-20,54,-46.2,-3510,0.8,100.1,G. hirsuta,0
V27-20,54,-46.2,-3510,0.8,100.1,G. scitula,0.044
V27-20,54,-46.2,-3510,0.8,100.1,G. glutinata,0.003
V27-20,54,-46.2,-3510,0.8,100.1,G. truncatulinoides,0
V27-228,-10.07,11.45,-2392,0.9,100,O. universa,0.003
V27-228,-10.07,11.45,-2392,0.9,100,G. conglobatus,0
V27-228,-10.07,11.45,-2392,0.9,100,G. ruber albus,0.264
V27-228,-10.07,11.45,-2392,0.9,100,G. tenellus,0
V27-228,-10.07,11.45,-2392,0.9,100,T. sacculifer,0.169
V27-228,-10.07,11.45,-2392,0.9,100,S. dehiscens,0
V27-228,-10.07,11.45,-2392,0.9,100,G. siphonifera,0.038
V27-228,-10.07,11.45,-2392,0.9,100,G. calida,0.011
V27-228,-10.07,11.45,-2392,0.9,100,G. bulloides,0.019
V27-228,-10.07,11.45,-2392,0.9,100,G. falconensis,0.005
V27-228,-10.07,11.45,-2392,0.9,100,B. digitata,0
V27-228,-10.07,11.45,-2392,0.9,100,G. rubescens,0.005
V27-228,-10.07,11.45,-2392,0.9,100,T. quinqueloba,0
V27-228,-10.07,11.45,-2392,0.9,100,N. pachyderma,0.003
V27-228,-10.07,11.45,-2392,0.9,100,N. incompta,0.123
V27-228,-10.07,11.45,-2392,0.9,100,N. dutertrei,0.232
V27-228,-10.07,11.45,-2392,0.9,100,G. conglomerata,0
V27-228,-10.07,11.45,-2392,0.9,100,G. hexagonus,0
V27-228,-10.07,11.45,-2392,0.9,100,P. obliquiloculata,0.003
V27-228,-10.07,11.45,-2392,0.9,100,G. inflata,0.052
V27-228,-10.07,11.45,-2392,0.9,100,G. crassaformis,0.011
V27-228,-10.07,11.45,-2392,0.9,100,G. hirsuta,0.008
V27-228,-10.07,11.45,-2392,0.9,100,G. scitula,0.054
V27-228,-10.07,11.45,-2392,0.9,100,G. glutinata,0
V27-228,-10.07,11.45,-2392,0.9,100,G. truncatulinoides,0
V27-232,-0.233,7.55,-2615,0.6,99.8,O. universa,0.019
V27-232,-0.233,7.55,-2615,0.6,99.8,G. conglobatus,0
V27-232,-0.233,7.55,-2615,0.6,99.8,G. ruber albus,0.413
V27-232,-0.233,7.55,-2615,0.6,99.8,G. tenellus,0
V27-232,-0.233,7.55,-2615,0.6,99.8,T. sacculifer,0.106
V27-232,-0.233,7.55,-2615,0.6,99.8,S. dehiscens,0
V27-232,-0.233,7.55,-2615,0.6,99.8,G. siphonifera,0.016
V27-232,-0.233,7.55,-2615,0.6,99.8,G. calida,0.019
V27-232,-0.233,7.55,-2615,0.6,99.8,G. bulloides,0.064
V27-232,-0.233,7.55,-2615,0.6,99.8,G. falconensis,0.003
V27-232,-0.233,7.55,-2615,0.6,99.8,B. digitata,0.003
V27-232,-0.233,7.55,-2615,0.6,99.8,G. rubescens,0.003
V27-232,-0.233,7.55,-2615,0.6,99.8,T. quinqueloba,0
V27-232,-0.233,7.55,-2615,0.6,99.8,N. pachyderma,0
V27-232,-0.233,7.55,-2615,0.6,99.8,N. incompta,0
V27-232,-0.233,7.55,-2615,0.6,99.8,N. dutertrei,0.24
V27-232,-0.233,7.55,-2615,0.6,99.8,G. conglomerata,0
V27-232,-0.233,7.55,-2615,0.6,99.8,G. hexagonus,0
V27-232,-0.233,7.55,-2615,0.6,99.8,P. obliquiloculata,0
V27-232,-0.233,7.55,-2615,0.6,99.8,G. inflata,0.01
V27-232,-0.233,7.55,-2615,0.6,99.8,G. crassaformis,0.042
V27-232,-0.233,7.55,-2615,0.6,99.8,G. hirsuta,0.006
V27-232,-0.233,7.55,-2615,0.6,99.8,G. scitula,0.048
V27-232,-0.233,7.55,-2615,0.6,99.8,G. glutinata,0
V27-232,-0.233,7.55,-2615,0.6,99.8,G. truncatulinoides,0.006
V27-239,-7.833,-1.517,-4464,0.2,99.8,O. universa,0.038
V27-239,-7.833,-1.517,-4464,0.2,99.8,G. conglobatus,0
V27-239,-7.833,-1.517,-4464,0.2,99.8,G. ruber albus,0.049
V27-239,-7.833,-1.517,-4464,0.2,99.8,G. tenellus,0
V27-239,-7.833,-1.517,-4464,0.2,99.8,T. sacculifer,0.077
V27-239,-7.833,-1.517,-4464,0.2,99.8,S. dehiscens,0
V27-239,-7.833,-1.517,-4464,0.2,99.8,G. siphonifera,0.008
V27-239,-7.833,-1.517,-4464,0.2,99.8,G. calida,0.005
V27-239,-7.833,-1.517,-4464,0.2,99.8,G. bulloides,0.055
V27-239,-7.833,-1.517,-4464,0.2,99.8,G. falconensis,0.005
V27-239,-7.833,-1.517,-4464,0.2,99.8,B. digitata,0.003
V27-239,-7.833,-1.517,-4464,0.2,99.8,G. rubescens,0.003
V27-239,-7.833,-1.517,-4464,0.2,99.8,T. quinqueloba,0
V27-239,-7.833,-1.517,-4464,0.2,99.8,N. pachyderma,0
V27-239,-7.833,-1.517,-4464,0.2,99.8,N. incompta,0.016
V27-239,-7.833,-1.517,-4464,0.2,99.8,N. dutertrei,0.445
V27-239,-7.833,-1.517,-4464,0.2,99.8,G. conglomerata,0
V27-239,-7.833,-1.517,-4464,0.2,99.8,G. hexagonus,0
V27-239,-7.833,-1.517,-4464,0.2,99.8,P. obliquiloculata,0.005
V27-239,-7.833,-1.517,-4464,0.2,99.8,G. inflata,0.209
V27-239,-7.833,-1.517,-4464,0.2,99.8,G. crassaformis,0.055
V27-239,-7.833,-1.517,-4464,0.2,99.8,G. hirsuta,0.003
V27-239,-7.833,-1.517,-4464,0.2,99.8,G. scitula,0.019
V27-239,-7.833,-1.517,-4464,0.2,99.8,G. glutinata,0
V27-239,-7.833,-1.517,-4464,0.2,99.8,G. truncatulinoides,0.003
V27-248,3.05,-11.82,-4543,0.82,99.9,O. universa,0.022
V27-248,3.05,-11.82,-4543,0.82,99.9,G. conglobatus,0.011
V27-248,3.05,-11.82,-4543,0.82,99.9,G. ruber albus,0.251
V27-248,3.05,-11.82,-4543,0.82,99.9,G. tenellus,0.005
V27-248,3.05,-11.82,-4543,0.82,99.9,T. sacculifer,0.158
V27-248,3.05,-11.82,-4543,0.82,99.9,S. dehiscens,0
V27-248,3.05,-11.82,-4543,0.82,99.9,G. siphonifera,0
V27-248,3.05,-11.82,-4543,0.82,99.9,G. calida,0
V27-248,3.05,-11.82,-4543,0.82,99.9,G. bulloides,0
V27-248,3.05,-11.82,-4543,0.82,99.9,G. falconensis,0
V27-248,3.05,-11.82,-4543,0.82,99.9,B. digitata,0
V27-248,3.05,-11.82,-4543,0.82,99.9,G. rubescens,0.011
V27-248,3.05,-11.82,-4543,0.82,99.9,T. quinqueloba,0
V27-248,3.05,-11.82,-4543,0.82,99.9,N. pachyderma,0
V27-248,3.05,-11.82,-4543,0.82,99.9,N. incompta,0.049
V27-248,3.05,-11.82,-4543,0.82,99.9,N. dutertrei,0.246
V27-248,3.05,-11.82,-4543,0.82,99.9,G. conglomerata,0
V27-248,3.05,-11.82,-4543,0.82,99.9,G. hexagonus,0
V27-248,3.05,-11.82,-4543,0.82,99.9,P. obliquiloculata,0
V27-248,3.05,-11.82,-4543,0.82,99.9,G. inflata,0.06
V27-248,3.05,-11.82,-4543,0.82,99.9,G. crassaformis,0.109
V27-248,3.05,-11.82,-4543,0.82,99.9,G. hirsuta,0
V27-248,3.05,-11.82,-4543,0.82,99.9,G. scitula,0.077
V27-248,3.05,-11.82,-4543,0.82,99.9,G. glutinata,0
V27-248,3.05,-11.82,-4543,0.82,99.9,G. truncatulinoides,0
V27-263,35.017,-40.92,-3704,0.2,100.2,O. universa,0.014
V27-263,35.017,-40.92,-3704,0.2,100.2,G. conglobatus,0.003
V27-263,35.017,-40.92,-3704,0.2,100.2,G. ruber albus,0.121
V27-263,35.017,-40.92,-3704,0.2,100.2,G. tenellus,0
V27-263,35.017,-40.92,-3704,0.2,100.2,T. sacculifer,0.003
V27-263,35.017,-40.92,-3704,0.2,100.2,S. dehiscens,0
V27-263,35.017,-40.92,-3704,0.2,100.2,G. siphonifera,0.017
V27-263,35.017,-40.92,-3704,0.2,100.2,G. calida,0.003
V27-263,35.017,-40.92,-3704,0.2,100.2,G. bulloides,0.13
V27-263,35.017,-40.92,-3704,0.2,100.2,G. falconensis,0.127
V27-263,35.017,-40.92,-3704,0.2,100.2,B. digitata,0
V27-263,35.017,-40.92,-3704,0.2,100.2,G. rubescens,0.003
V27-263,35.017,-40.92,-3704,0.2,100.2,T. quinqueloba,0.009
V27-263,35.017,-40.92,-3704,0.2,100.2,N. pachyderma,0.006
V27-263,35.017,-40.92,-3704,0.2,100.2,N. incompta,0.089
V27-263,35.017,-40.92,-3704,0.2,100.2,N. dutertrei,0.078
V27-263,35.017,-40.92,-3704,0.2,100.2,G. conglomerata,0
V27-263,35.017,-40.92,-3704,0.2,100.2,G. hexagonus,0
V27-263,35.017,-40.92,-3704,0.2,100.2,P. obliquiloculata,0
V27-263,35.017,-40.92,-3704,0.2,100.2,G. inflata,0.199
V27-263,35.017,-40.92,-3704,0.2,100.2,G. crassaformis,0.006
V27-263,35.017,-40.92,-3704,0.2,100.2,G. hirsuta,0.072
V27-263,35.017,-40.92,-3704,0.2,100.2,G. scitula,0.11
V27-263,35.017,-40.92,-3704,0.2,100.2,G. glutinata,0
V27-263,35.017,-40.92,-3704,0.2,100.2,G. truncatulinoides,0.012
V28-119,17.033,-76.6,-1781,0.8,100,O. universa,0.014
V28-119,17.033,-76.6,-1781,0.8,100,G. conglobatus,0.027
V28-119,17.033,-76.6,-1781,0.8,100,G. ruber albus,0.511
V28-119,17.033,-76.6,-1781,0.8,100,G. tenellus,0.03
V28-119,17.033,-76.6,-1781,0.8,100,T. sacculifer,0.059
V28-119,17.033,-76.6,-1781,0.8,100,S. dehiscens,0
V28-119,17.033,-76.6,-1781,0.8,100,G. siphonifera,0.086
V28-119,17.033,-76.6,-1781,0.8,100,G. calida,0
V28-119,17.033,-76.6,-1781,0.8,100,G. bulloides,0.005
V28-119,17.033,-76.6,-1781,0.8,100,G. falconensis,0.003
V28-119,17.033,-76.6,-1781,0.8,100,B. digitata,0.003
V28-119,17.033,-76.6,-1781,0.8,100,G. rubescens,0.016
V28-119,17.033,-76.6,-1781,0.8,100,T. quinqueloba,0
V28-119,17.033,-76.6,-1781,0.8,100,N. pachyderma,0.003
V28-119,17.033,-76.6,-1781,0.8,100,N. incompta,0.003
V28-119,17.033,-76.6,-1781,0.8,100,N. dutertrei,0.027
V28-119,17.033,-76.6,-1781,0.8,100,G. conglomerata,0
V28-119,17.033,-76.6,-1781,0.8,100,G. hexagonus,0
V28-119,17.033,-76.6,-1781,0.8,100,P. obliquiloculata,0
V28-119,17.033,-76.6,-1781,0.8,100,G. inflata,0.03
V28-119,17.033,-76.6,-1781,0.8,100,G. crassaformis,0.019
V28-119,17.033,-76.6,-1781,0.8,100,G. hirsuta,0.005
V28-119,17.033,-76.6,-1781,0.8,100,G. scitula,0.124
V28-119,17.033,-76.6,-1781,0.8,100,G. glutinata,0
V28-119,17.033,-76.6,-1781,0.8,100,G. truncatulinoides,0.035
V28-122,11.933,-78.68,-3623,1,99.7,O. universa,0.027
V28-122,11.933,-78.68,-3623,1,99.7,G. conglobatus,0.02
V28-122,11.933,-78.68,-3623,1,99.7,G. ruber albus,0.622
V28-122,11.933,-78.68,-3623,1,99.7,G. tenellus,0.041
V28-122,11.933,-78.68,-3623,1,99.7,T. sacculifer,0.054
V28-122,11.933,-78.68,-3623,1,99.7,S. dehiscens,0
V28-122,11.933,-78.68,-3623,1,99.7,G. siphonifera,0.044
V28-122,11.933,-78.68,-3623,1,99.7,G. calida,0
V28-122,11.933,-78.68,-3623,1,99.7,G. bulloides,0.01
V28-122,11.933,-78.68,-3623,1,99.7,G. falconensis,0
V28-122,11.933,-78.68,-3623,1,99.7,B. digitata,0.003
V28-122,11.933,-78.68,-3623,1,99.7,G. rubescens,0.01
V28-122,11.933,-78.68,-3623,1,99.7,T. quinqueloba,0
V28-122,11.933,-78.68,-3623,1,99.7,N. pachyderma,0.003
V28-122,11.933,-78.68,-3623,1,99.7,N. incompta,0
V28-122,11.933,-78.68,-3623,1,99.7,N. dutertrei,0.027
V28-122,11.933,-78.68,-3623,1,99.7,G. conglomerata,0
V28-122,11.933,-78.68,-3623,1,99.7,G. hexagonus,0
V28-122,11.933,-78.68,-3623,1,99.7,P. obliquiloculata,0
V28-122,11.933,-78.68,-3623,1,99.7,G. inflata,0.041
V28-122,11.933,-78.68,-3623,1,99.7,G. crassaformis,0.007
V28-122,11.933,-78.68,-3623,1,99.7,G. hirsuta,0
V28-122,11.933,-78.68,-3623,1,99.7,G. scitula,0.051
V28-122,11.933,-78.68,-3623,1,99.7,G. glutinata,0
V28-122,11.933,-78.68,-3623,1,99.7,G. truncatulinoides,0.037
V28-127,11.65,-80.13,-3237,1,100.1,O. universa,0.017
V28-127,11.65,-80.13,-3237,1,100.1,G. conglobatus,0.007
V28-127,11.65,-80.13,-3237,1,100.1,G. ruber albus,0.547
V28-127,11.65,-80.13,-3237,1,100.1,G. tenellus,0.002
V28-127,11.65,-80.13,-3237,1,100.1,T. sacculifer,0.125
V28-127,11.65,-80.13,-3237,1,100.1,S. dehiscens,0
V28-127,11.65,-80.13,-3237,1,100.1,G. siphonifera,0.058
V28-127,11.65,-80.13,-3237,1,100.1,G. calida,0
V28-127,11.65,-80.13,-3237,1,100.1,G. bulloides,0.002
V28-127,11.65,-80.13,-3237,1,100.1,G. falconensis,0.002
V28-127,11.65,-80.13,-3237,1,100.1,B. digitata,0
V28-127,11.65,-80.13,-3237,1,100.1,G. rubescens,0
V28-127,11.65,-80.13,-3237,1,100.1,T. quinqueloba,0
V28-127,11.65,-80.13,-3237,1,100.1,N. pachyderma,0
V28-127,11.65,-80.13,-3237,1,100.1,N. incompta,0
V28-127,11.65,-80.13,-3237,1,100.1,N. dutertrei,0.046
V28-127,11.65,-80.13,-3237,1,100.1,G. conglomerata,0
V28-127,11.65,-80.13,-3237,1,100.1,G. hexagonus,0
V28-127,11.65,-80.13,-3237,1,100.1,P. obliquiloculata,0
V28-127,11.65,-80.13,-3237,1,100.1,G. inflata,0.007
V28-127,11.65,-80.13,-3237,1,100.1,G. crassaformis,0.01
V28-127,11.65,-80.13,-3237,1,100.1,G. hirsuta,0
V28-127,11.65,-80.13,-3237,1,100.1,G. scitula,0.132
V28-127,11.65,-80.13,-3237,1,100.1,G. glutinata,0
V28-127,11.65,-80.13,-3237,1,100.1,G. truncatulinoides,0.046
V28-129,11.117,-80.4,-3400,0.8,99.9,O. universa,0.055
V28-129,11.117,-80.4,-3400,0.8,99.9,G. conglobatus,0.026
V28-129,11.117,-80.4,-3400,0.8,99.9,G. ruber albus,0.453
V28-129,11.117,-80.4,-3400,0.8,99.9,G. tenellus,0.049
V28-129,11.117,-80.4,-3400,0.8,99.9,T. sacculifer,0.075
V28-129,11.117,-80.4,-3400,0.8,99.9,S. dehiscens,0
V28-129,11.117,-80.4,-3400,0.8,99.9,G. siphonifera,0.075
V28-129,11.117,-80.4,-3400,0.8,99.9,G. calida,0
V28-129,11.117,-80.4,-3400,0.8,99.9,G. bulloides,0.003
V28-129,11.117,-80.4,-3400,0.8,99.9,G. falconensis,0.003
V28-129,11.117,-80.4,-3400,0.8,99.9,B. digitata,0
V28-129,11.117,-80.4,-3400,0.8,99.9,G. rubescens,0
V28-129,11.117,-80.4,-3400,0.8,99.9,T. quinqueloba,0
V28-129,11.117,-80.4,-3400,0.8,99.9,N. pachyderma,0
V28-129,11.117,-80.4,-3400,0.8,99.9,N. incompta,0.003
V28-129,11.117,-80.4,-3400,0.8,99.9,N. dutertrei,0.075
V28-129,11.117,-80.4,-3400,0.8,99.9,G. conglomerata,0
V28-129,11.117,-80.4,-3400,0.8,99.9,G. hexagonus,0
V28-129,11.117,-80.4,-3400,0.8,99.9,P. obliquiloculata,0
V28-129,11.117,-80.4,-3400,0.8,99.9,G. inflata,0.016
V28-129,11.117,-80.4,-3400,0.8,99.9,G. crassaformis,0.007
V28-129,11.117,-80.4,-3400,0.8,99.9,G. hirsuta,0
V28-129,11.117,-80.4,-3400,0.8,99.9,G. scitula,0.107
V28-129,11.117,-80.4,-3400,0.8,99.9,G. glutinata,0
V28-129,11.117,-80.4,-3400,0.8,99.9,G. truncatulinoides,0.052
V28-201,2.767,-173.9,-3217,0.2,99.8,O. universa,0
V28-201,2.767,-173.9,-3217,0.2,99.8,G. conglobatus,0.032
V28-201,2.767,-173.9,-3217,0.2,99.8,G. ruber albus,0.232
V28-201,2.767,-173.9,-3217,0.2,99.8,G. tenellus,0.02
V28-201,2.767,-173.9,-3217,0.2,99.8,T. sacculifer,0.072
V28-201,2.767,-173.9,-3217,0.2,99.8,S. dehiscens,0.001
V28-201,2.767,-173.9,-3217,0.2,99.8,G. siphonifera,0.035
V28-201,2.767,-173.9,-3217,0.2,99.8,G. calida,0.012
V28-201,2.767,-173.9,-3217,0.2,99.8,G. bulloides,0.156
V28-201,2.767,-173.9,-3217,0.2,99.8,G. falconensis,0
V28-201,2.767,-173.9,-3217,0.2,99.8,B. digitata,0
V28-201,2.767,-173.9,-3217,0.2,99.8,G. rubescens,0.057
V28-201,2.767,-173.9,-3217,0.2,99.8,T. quinqueloba,0
V28-201,2.767,-173.9,-3217,0.2,99.8,N. pachyderma,0
V28-201,2.767,-173.9,-3217,0.2,99.8,N. incompta,0
V28-201,2.767,-173.9,-3217,0.2,99.8,N. dutertrei,0.004
V28-201,2.767,-173.9,-3217,0.2,99.8,G. conglomerata,0.01
V28-201,2.767,-173.9,-3217,0.2,99.8,G. hexagonus,0
V28-201,2.767,-173.9,-3217,0.2,99.8,P. obliquiloculata,0.091
V28-201,2.767,-173.9,-3217,0.2,99.8,G. inflata,0
V28-201,2.767,-173.9,-3217,0.2,99.8,G. crassaformis,0.001
V28-201,2.767,-173.9,-3217,0.2,99.8,G. hirsuta,0
V28-201,2.767,-173.9,-3217,0.2,99.8,G. scitula,0.275
V28-201,2.767,-173.9,-3217,0.2,99.8,G. glutinata,0
V28-201,2.767,-173.9,-3217,0.2,99.8,G. truncatulinoides,0
V28-203,0.95,-179.4,-3243,0.4,99.8,O. universa,0.002
V28-203,0.95,-179.4,-3243,0.4,99.8,G. conglobatus,0.012
V28-203,0.95,-179.4,-3243,0.4,99.8,G. ruber albus,0.291
V28-203,0.95,-179.4,-3243,0.4,99.8,G. tenellus,0.014
V28-203,0.95,-179.4,-3243,0.4,99.8,T. sacculifer,0.079
V28-203,0.95,-179.4,-3243,0.4,99.8,S. dehiscens,0
V28-203,0.95,-179.4,-3243,0.4,99.8,G. siphonifera,0.049
V28-203,0.95,-179.4,-3243,0.4,99.8,G. calida,0.005
V28-203,0.95,-179.4,-3243,0.4,99.8,G. bulloides,0.096
V28-203,0.95,-179.4,-3243,0.4,99.8,G. falconensis,0.001
V28-203,0.95,-179.4,-3243,0.4,99.8,B. digitata,0.001
V28-203,0.95,-179.4,-3243,0.4,99.8,G. rubescens,0.011
V28-203,0.95,-179.4,-3243,0.4,99.8,T. quinqueloba,0
V28-203,0.95,-179.4,-3243,0.4,99.8,N. pachyderma,0
V28-203,0.95,-179.4,-3243,0.4,99.8,N. incompta,0
V28-203,0.95,-179.4,-3243,0.4,99.8,N. dutertrei,0.05
V28-203,0.95,-179.4,-3243,0.4,99.8,G. conglomerata,0.024
V28-203,0.95,-179.4,-3243,0.4,99.8,G. hexagonus,0
V28-203,0.95,-179.4,-3243,0.4,99.8,P. obliquiloculata,0.148
V28-203,0.95,-179.4,-3243,0.4,99.8,G. inflata,0
V28-203,0.95,-179.4,-3243,0.4,99.8,G. crassaformis,0.012
V28-203,0.95,-179.4,-3243,0.4,99.8,G. hirsuta,0.001
V28-203,0.95,-179.4,-3243,0.4,99.8,G. scitula,0.202
V28-203,0.95,-179.4,-3243,0.4,99.8,G. glutinata,0
V28-203,0.95,-179.4,-3243,0.4,99.8,G. truncatulinoides,0
V28-230,-5.5,166.75,-2992,0.2,99.9,O. universa,0
V28-230,-5.5,166.75,-2992,0.2,99.9,G. conglobatus,0.017
V28-230,-5.5,166.75,-2992,0.2,99.9,G. ruber albus,0.393
V28-230,-5.5,166.75,-2992,0.2,99.9,G. tenellus,0.011
V28-230,-5.5,166.75,-2992,0.2,99.9,T. sacculifer,0.079
V28-230,-5.5,166.75,-2992,0.2,99.9,S. dehiscens,0
V28-230,-5.5,166.75,-2992,0.2,99.9,G. siphonifera,0.022
V28-230,-5.5,166.75,-2992,0.2,99.9,G. calida,0.018
V28-230,-5.5,166.75,-2992,0.2,99.9,G. bulloides,0.079
